TransactionID,AccountID,CustomerID,BranchID,TransactionDate,Amount,TransactionType,Channel,Status,Description
TXN001509,ACC0100,CUST0100,BR003,2023-03-31,19400.02,Deposit,ATM,Completed,Overdraft fee
TXN001510,ACC0441,CUST0441,BR009,2024-12-11,1184.41,Transfer,Phone,Failed,Direct deposit
TXN001511,ACC0086,CUST0086,BR006,2022-11-22,2512.45,Deposit,Phone,Failed,Bill payment
TXN001512,ACC0277,CUST0277,BR010,2024-05-18,21458.8,Withdrawal,Branch,Pending,Transfer to savings
TXN001513,ACC0458,CUST0458,BR008,2024-08-16,8054.81,Payment,ATM,Completed,Direct deposit
TXN001514,ACC0343,CUST0343,BR005,2023-03-04,23077.07,Transfer,Online,Completed,Bill payment
TXN001515,ACC0247,CUST0247,BR003,2023-05-12,9787.04,Deposit,Branch,Completed,Interest credit
TXN001516,ACC0037,CUST0037,BR004,2023-07-20,3519.6,Withdrawal,Phone,Completed,Wire transfer
TXN001517,ACC0073,CUST0073,BR005,2023-11-02,279.12,Deposit,ATM,Completed,Overdraft fee
TXN001518,ACC0242,CUST0242,BR004,2024-06-16,7477.57,Deposit,Phone,Completed,Interest credit
TXN001519,ACC0449,CUST0449,BR005,2022-03-25,9543.73,Interest,Online,Completed,Bill payment
TXN001520,ACC0449,CUST0449,BR008,2023-08-20,5623.59,Deposit,Phone,Pending,Loan payment
TXN001521,ACC0446,CUST0446,BR008,2024-06-04,10547.64,Transfer,ATM,Completed,Service fee
TXN001522,ACC0328,CUST0328,BR009,2023-11-05,10496.94,Fee,ATM,Completed,Wire transfer
TXN001523,ACC0125,CUST0125,BR010,2024-10-10,5542.49,Withdrawal,ATM,Completed,Wire transfer
TXN001524,ACC0288,CUST0288,BR010,2024-02-09,15169.63,Fee,Branch,Completed,ATM withdrawal
TXN001525,ACC0295,CUST0295,BR002,2022-08-29,24168.57,Deposit,Phone,Pending,Transfer to savings
TXN001526,ACC0418,CUST0418,BR007,2022-03-23,8689.14,Payment,Branch,Completed,Transfer to savings
TXN001527,ACC0417,CUST0417,BR007,2022-02-22,5408.83,Deposit,ATM,Failed,Monthly deposit
TXN001528,ACC0374,CUST0374,BR008,2023-06-04,8971.14,Payment,ATM,Completed,Wire transfer
TXN001529,ACC0402,CUST0402,BR001,2023-10-27,11460.53,Refund,ATM,Completed,Direct deposit
TXN001530,ACC0395,CUST0395,BR009,2023-10-22,18520.21,Payment,Mobile,Pending,Interest credit
TXN001531,ACC0181,CUST0181,BR010,2023-04-12,7920.19,Withdrawal,Online,Completed,Wire transfer
TXN001532,ACC0328,CUST0328,BR003,2024-02-23,5061.71,Fee,Branch,Completed,Interest credit
TXN001533,ACC0387,CUST0387,BR003,2022-12-12,8075.77,Deposit,Phone,Completed,Direct deposit
TXN001534,ACC0152,CUST0152,BR009,2022-12-31,9955.3,Payment,Mobile,Completed,Transfer to savings
TXN001535,ACC0437,CUST0437,BR005,2022-10-26,17900.04,Transfer,Branch,Completed,Service fee
TXN001536,ACC0315,CUST0315,BR010,2022-06-18,8102.67,Deposit,Online,Completed,Service fee
TXN001537,ACC0014,CUST0014,BR008,2023-04-05,20832.87,Refund,Mobile,Completed,Loan payment
TXN001538,ACC0075,CUST0075,BR001,2023-08-31,6099.57,Deposit,Phone,Completed,Direct deposit
TXN001539,ACC0283,CUST0283,BR010,2023-01-29,10313.97,Fee,Phone,Completed,Transfer to savings
TXN001540,ACC0383,CUST0383,BR005,2024-01-16,20087.62,Withdrawal,ATM,Failed,Loan payment
TXN001541,ACC0164,CUST0164,BR009,2024-01-02,1935.24,Payment,ATM,Failed,Loan payment
TXN001542,ACC0408,CUST0408,BR009,2022-09-21,2424.57,Interest,Phone,Completed,ATM withdrawal
TXN001543,ACC0414,CUST0414,BR010,2023-04-12,18005.46,Payment,Phone,Completed,Service fee
TXN001544,ACC0295,CUST0295,BR001,2024-07-31,15473.96,Transfer,Branch,Failed,Monthly deposit
TXN001545,ACC0287,CUST0287,BR008,2022-04-28,22397.08,Transfer,Mobile,Completed,Service fee
TXN001546,ACC0292,CUST0292,BR005,2022-02-26,17843.17,Transfer,Mobile,Completed,Wire transfer
TXN001547,ACC0159,CUST0159,BR009,2023-09-16,8270.03,Transfer,Phone,Completed,Direct deposit
TXN001548,ACC0349,CUST0349,BR010,2023-10-07,21569.72,Refund,Online,Completed,ATM withdrawal
TXN001549,ACC0397,CUST0397,BR002,2022-05-11,13249.0,Payment,Mobile,Completed,Bill payment
TXN001550,ACC0428,CUST0428,BR003,2022-03-02,16238.68,Transfer,Online,Completed,Transfer to savings
TXN001551,ACC0294,CUST0294,BR007,2024-04-14,9538.45,Transfer,ATM,Completed,Bill payment
TXN001552,ACC0363,CUST0363,BR007,2023-06-01,12497.05,Deposit,Branch,Completed,ATM withdrawal
TXN001553,ACC0174,CUST0174,BR008,2022-07-12,13101.44,Deposit,Phone,Completed,Interest credit
TXN001554,ACC0049,CUST0049,BR003,2022-01-04,24090.36,Transfer,Online,Completed,Overdraft fee
TXN001555,ACC0289,CUST0289,BR006,2022-05-23,23893.24,Deposit,Phone,Completed,Interest credit
TXN001556,ACC0050,CUST0050,BR003,2024-02-06,14353.89,Interest,Mobile,Completed,Wire transfer
TXN001557,ACC0016,CUST0016,BR010,2022-03-21,23382.97,Interest,Online,Completed,Service fee
TXN001558,ACC0056,CUST0056,BR006,2023-01-05,14756.76,Deposit,Online,Completed,Overdraft fee
TXN001559,ACC0472,CUST0472,BR006,2024-07-20,23215.88,Transfer,Branch,Failed,Direct deposit
TXN001560,ACC0034,CUST0034,BR006,2023-05-20,9148.68,Deposit,Branch,Completed,Interest credit
TXN001561,ACC0031,CUST0031,BR008,2022-07-22,21195.88,Deposit,ATM,Completed,Direct deposit
TXN001562,ACC0268,CUST0268,BR007,2023-02-16,7071.21,Deposit,Mobile,Completed,Transfer to savings
TXN001563,ACC0223,CUST0223,BR007,2022-06-18,12266.73,Transfer,ATM,Completed,Service fee
TXN001564,ACC0255,CUST0255,BR005,2022-04-23,13193.48,Deposit,Online,Completed,Overdraft fee
TXN001565,ACC0278,CUST0278,BR003,2023-10-05,18484.03,Transfer,Online,Completed,Interest credit
TXN001566,ACC0494,CUST0494,BR009,2022-04-18,20595.42,Payment,Branch,Completed,Bill payment
TXN001567,ACC0261,CUST0261,BR006,2022-04-02,22767.45,Deposit,Mobile,Completed,ATM withdrawal
TXN001568,ACC0366,CUST0366,BR004,2024-10-11,5176.36,Transfer,Online,Completed,ATM withdrawal
TXN001569,ACC0474,CUST0474,BR005,2022-01-10,22610.85,Payment,ATM,Failed,Loan payment
TXN001570,ACC0191,CUST0191,BR007,2022-04-02,3906.67,Transfer,Phone,Pending,Transfer to savings
TXN001571,ACC0349,CUST0349,BR010,2023-09-27,5129.86,Fee,ATM,Completed,Transfer to savings
TXN001572,ACC0194,CUST0194,BR005,2023-01-24,20419.95,Transfer,Phone,Completed,Monthly deposit
TXN001573,ACC0357,CUST0357,BR008,2022-09-21,16577.45,Deposit,Online,Pending,Wire transfer
TXN001574,ACC0035,CUST0035,BR003,2023-11-02,4192.49,Payment,Branch,Completed,Overdraft fee
TXN001575,ACC0134,CUST0134,BR002,2022-09-02,9878.71,Interest,Mobile,Completed,Wire transfer
TXN001576,ACC0103,CUST0103,BR003,2024-11-27,24889.01,Transfer,Online,Completed,Transfer to savings
TXN001577,ACC0095,CUST0095,BR002,2022-05-19,6051.38,Transfer,Branch,Completed,Monthly deposit
TXN001578,ACC0340,CUST0340,BR009,2023-01-23,19216.04,Payment,Online,Failed,Interest credit
TXN001579,ACC0441,CUST0441,BR005,2022-12-26,8759.43,Deposit,Online,Completed,Service fee
TXN001580,ACC0259,CUST0259,BR002,2023-04-07,4607.24,Deposit,Branch,Completed,Loan payment
TXN001581,ACC0309,CUST0309,BR009,2023-08-13,13925.76,Deposit,ATM,Completed,Transfer to savings
TXN001582,ACC0266,CUST0266,BR009,2022-02-05,15468.47,Deposit,ATM,Completed,ATM withdrawal
TXN001583,ACC0351,CUST0351,BR004,2022-01-13,9536.52,Transfer,Branch,Completed,Loan payment
TXN001584,ACC0391,CUST0391,BR001,2022-06-01,504.64,Fee,Branch,Completed,Service fee
TXN001585,ACC0352,CUST0352,BR010,2024-03-03,11247.28,Payment,Branch,Completed,Wire transfer
TXN001586,ACC0246,CUST0246,BR003,2024-07-19,13416.0,Withdrawal,Mobile,Completed,Transfer to savings
TXN001587,ACC0132,CUST0132,BR003,2024-01-24,18502.74,Withdrawal,ATM,Completed,Direct deposit
TXN001588,ACC0437,CUST0437,BR004,2024-04-03,3134.36,Transfer,Mobile,Completed,Transfer to savings
TXN001589,ACC0236,CUST0236,BR008,2024-06-28,23809.83,Transfer,ATM,Completed,Direct deposit
TXN001590,ACC0106,CUST0106,BR004,2023-03-21,17817.62,Transfer,Phone,Completed,Transfer to savings
TXN001591,ACC0192,CUST0192,BR005,2023-03-14,9826.81,Transfer,Phone,Completed,Overdraft fee
TXN001592,ACC0212,CUST0212,BR001,2023-02-13,5437.28,Transfer,Mobile,Failed,Transfer to savings
TXN001593,ACC0093,CUST0093,BR008,2022-02-18,17352.3,Withdrawal,Mobile,Completed,Overdraft fee
TXN001594,ACC0394,CUST0394,BR003,2024-04-03,14380.98,Fee,Mobile,Completed,Bill payment
TXN001595,ACC0391,CUST0391,BR008,2023-10-10,15262.85,Payment,Phone,Pending,ATM withdrawal
TXN001596,ACC0403,CUST0403,BR002,2022-06-25,546.44,Interest,Online,Completed,Interest credit
TXN001597,ACC0104,CUST0104,BR003,2023-03-13,7695.97,Deposit,Phone,Completed,Wire transfer
TXN001598,ACC0244,CUST0244,BR006,2022-12-25,7250.63,Deposit,Phone,Pending,Bill payment
TXN001599,ACC0213,CUST0213,BR002,2024-12-26,22756.68,Withdrawal,Phone,Completed,Service fee
TXN001600,ACC0354,CUST0354,BR004,2022-08-21,16600.09,Deposit,Branch,Completed,Transfer to savings
TXN001601,ACC0243,CUST0243,BR007,2024-09-03,4269.74,Deposit,ATM,Completed,Bill payment
TXN001602,ACC0230,CUST0230,BR001,2024-10-04,23665.64,Transfer,ATM,Pending,ATM withdrawal
TXN001603,ACC0091,CUST0091,BR003,2023-09-07,16937.56,Interest,Online,Completed,Loan payment
TXN001604,ACC0493,CUST0493,BR006,2023-08-22,17788.09,Interest,Online,Failed,Wire transfer
TXN001605,ACC0009,CUST0009,BR010,2024-05-05,24792.63,Withdrawal,ATM,Completed,Direct deposit
TXN001606,ACC0463,CUST0463,BR001,2024-09-29,7971.0,Deposit,Mobile,Completed,Transfer to savings
TXN001607,ACC0173,CUST0173,BR001,2023-07-13,18752.44,Payment,Branch,Completed,Monthly deposit
TXN001608,ACC0067,CUST0067,BR010,2022-01-22,18368.69,Deposit,Branch,Completed,Transfer to savings
TXN001609,ACC0019,CUST0019,BR005,2024-02-08,8397.52,Fee,Branch,Completed,Interest credit
TXN001610,ACC0369,CUST0369,BR005,2023-01-31,12225.87,Withdrawal,Branch,Completed,Interest credit
TXN001611,ACC0442,CUST0442,BR009,2022-08-21,584.96,Deposit,Online,Completed,ATM withdrawal
TXN001612,ACC0079,CUST0079,BR010,2023-05-01,19474.13,Fee,Online,Completed,Interest credit
TXN001613,ACC0446,CUST0446,BR010,2022-05-25,3914.53,Transfer,Branch,Completed,ATM withdrawal
TXN001614,ACC0314,CUST0314,BR002,2022-04-26,17606.65,Deposit,Online,Completed,ATM withdrawal
TXN001615,ACC0002,CUST0002,BR007,2023-04-23,5263.37,Payment,Branch,Completed,Wire transfer
TXN001616,ACC0419,CUST0419,BR004,2024-10-11,15140.39,Deposit,ATM,Completed,Monthly deposit
TXN001617,ACC0227,CUST0227,BR003,2024-11-05,167.77,Deposit,Mobile,Pending,Overdraft fee
TXN001618,ACC0499,CUST0499,BR004,2022-09-11,17574.67,Deposit,Mobile,Completed,Loan payment
TXN001619,ACC0084,CUST0084,BR007,2023-08-31,15042.83,Transfer,ATM,Completed,Interest credit
TXN001620,ACC0377,CUST0377,BR004,2024-12-22,184.51,Interest,ATM,Completed,Monthly deposit
TXN001621,ACC0033,CUST0033,BR008,2023-12-06,22568.31,Deposit,Branch,Completed,Wire transfer
TXN001622,ACC0007,CUST0007,BR002,2023-10-15,14707.58,Interest,ATM,Completed,ATM withdrawal
TXN001623,ACC0292,CUST0292,BR005,2023-10-16,11275.17,Payment,Branch,Completed,Wire transfer
TXN001624,ACC0161,CUST0161,BR009,2023-01-25,5710.51,Deposit,ATM,Pending,Interest credit
TXN001625,ACC0473,CUST0473,BR007,2024-08-07,21718.37,Transfer,Mobile,Completed,Transfer to savings
TXN001626,ACC0487,CUST0487,BR001,2022-10-13,19708.75,Withdrawal,Mobile,Completed,Bill payment
TXN001627,ACC0078,CUST0078,BR010,2023-01-12,5432.67,Deposit,Branch,Completed,Monthly deposit
TXN001628,ACC0255,CUST0255,BR007,2022-11-21,7595.02,Refund,Phone,Completed,Overdraft fee
TXN001629,ACC0371,CUST0371,BR008,2024-06-05,10883.34,Fee,Branch,Completed,ATM withdrawal
TXN001630,ACC0035,CUST0035,BR006,2024-09-03,15199.36,Deposit,Phone,Completed,Transfer to savings
TXN001631,ACC0252,CUST0252,BR001,2023-09-23,15791.4,Withdrawal,ATM,Completed,ATM withdrawal
TXN001632,ACC0307,CUST0307,BR003,2024-12-20,7054.61,Payment,Mobile,Failed,ATM withdrawal
TXN001633,ACC0010,CUST0010,BR008,2024-01-28,10430.84,Deposit,ATM,Pending,Interest credit
TXN001634,ACC0325,CUST0325,BR008,2023-07-29,13879.34,Transfer,ATM,Pending,Interest credit
TXN001635,ACC0401,CUST0401,BR010,2023-04-14,17705.54,Transfer,Mobile,Completed,Monthly deposit
TXN001636,ACC0161,CUST0161,BR009,2022-07-15,9609.74,Deposit,ATM,Completed,Overdraft fee
TXN001637,ACC0462,CUST0462,BR005,2022-05-18,11242.63,Payment,ATM,Completed,Monthly deposit
TXN001638,ACC0243,CUST0243,BR004,2023-04-03,15830.41,Withdrawal,Phone,Completed,Service fee
TXN001639,ACC0490,CUST0490,BR006,2024-09-19,24632.26,Transfer,Phone,Completed,Loan payment
TXN001640,ACC0491,CUST0491,BR010,2022-09-04,7397.53,Deposit,Mobile,Completed,Loan payment
TXN001641,ACC0405,CUST0405,BR007,2024-05-16,17519.15,Fee,ATM,Completed,Monthly deposit
TXN001642,ACC0015,CUST0015,BR007,2022-06-11,9222.1,Payment,Mobile,Completed,Bill payment
TXN001643,ACC0305,CUST0305,BR008,2023-10-06,2702.54,Withdrawal,ATM,Completed,Service fee
TXN001644,ACC0084,CUST0084,BR010,2022-09-21,8076.86,Deposit,Online,Completed,Interest credit
TXN001645,ACC0073,CUST0073,BR006,2024-02-08,13757.68,Transfer,ATM,Completed,Monthly deposit
TXN001646,ACC0330,CUST0330,BR005,2023-10-26,14144.77,Transfer,Phone,Completed,Bill payment
TXN001647,ACC0255,CUST0255,BR002,2022-05-20,3506.39,Deposit,Mobile,Completed,Interest credit
TXN001648,ACC0498,CUST0498,BR006,2023-11-24,2038.16,Withdrawal,Online,Completed,Direct deposit
TXN001649,ACC0214,CUST0214,BR007,2022-11-14,13706.96,Deposit,Mobile,Completed,Service fee
TXN001650,ACC0117,CUST0117,BR004,2022-04-26,16122.52,Transfer,Online,Completed,Wire transfer
TXN001651,ACC0022,CUST0022,BR001,2023-03-25,18965.61,Interest,Mobile,Completed,Transfer to savings
TXN001652,ACC0010,CUST0010,BR009,2023-08-17,12310.76,Payment,Branch,Completed,Overdraft fee
TXN001653,ACC0019,CUST0019,BR004,2023-04-16,14572.65,Deposit,Online,Completed,Bill payment
TXN001654,ACC0204,CUST0204,BR004,2022-11-08,13410.39,Interest,Phone,Completed,Direct deposit
TXN001655,ACC0199,CUST0199,BR003,2023-02-17,18856.75,Withdrawal,Mobile,Completed,ATM withdrawal
TXN001656,ACC0334,CUST0334,BR005,2024-07-13,730.15,Transfer,Phone,Completed,ATM withdrawal
TXN001657,ACC0022,CUST0022,BR007,2022-08-07,18572.91,Fee,Mobile,Completed,Service fee
TXN001658,ACC0427,CUST0427,BR004,2023-09-14,9029.85,Deposit,Mobile,Pending,Service fee
TXN001659,ACC0112,CUST0112,BR009,2022-02-18,7754.44,Deposit,Mobile,Completed,Transfer to savings
TXN001660,ACC0369,CUST0369,BR006,2024-07-26,24605.89,Transfer,Mobile,Completed,Overdraft fee
TXN001661,ACC0147,CUST0147,BR004,2022-06-09,15413.09,Interest,Online,Pending,Service fee
TXN001662,ACC0477,CUST0477,BR001,2023-09-14,11132.06,Payment,Mobile,Completed,Loan payment
TXN001663,ACC0498,CUST0498,BR007,2024-02-03,1911.73,Withdrawal,Online,Completed,ATM withdrawal
TXN001664,ACC0155,CUST0155,BR003,2023-06-23,11428.62,Interest,Mobile,Completed,Monthly deposit
TXN001665,ACC0451,CUST0451,BR008,2022-12-24,368.46,Deposit,Mobile,Pending,Direct deposit
TXN001666,ACC0140,CUST0140,BR005,2022-02-16,17574.89,Transfer,Mobile,Completed,Transfer to savings
TXN001667,ACC0016,CUST0016,BR001,2024-10-15,10817.86,Transfer,Mobile,Completed,Monthly deposit
TXN001668,ACC0337,CUST0337,BR002,2023-07-30,17750.44,Payment,Mobile,Completed,Service fee
TXN001669,ACC0494,CUST0494,BR004,2023-04-26,17244.98,Fee,Online,Pending,Transfer to savings
TXN001670,ACC0287,CUST0287,BR008,2023-04-20,17892.08,Payment,ATM,Completed,Wire transfer
TXN001671,ACC0421,CUST0421,BR008,2022-12-02,9337.95,Interest,Phone,Completed,Interest credit
TXN001672,ACC0209,CUST0209,BR003,2024-04-02,9309.03,Refund,ATM,Completed,Wire transfer
TXN001673,ACC0346,CUST0346,BR009,2024-04-15,9014.62,Withdrawal,Phone,Completed,Interest credit
TXN001674,ACC0331,CUST0331,BR008,2024-07-12,18845.05,Fee,Mobile,Completed,Bill payment
TXN001675,ACC0307,CUST0307,BR006,2022-11-23,21278.94,Transfer,Mobile,Completed,Transfer to savings
TXN001676,ACC0451,CUST0451,BR002,2024-10-23,13604.48,Transfer,Phone,Failed,Bill payment
TXN001677,ACC0379,CUST0379,BR004,2023-11-17,12234.61,Withdrawal,ATM,Completed,Transfer to savings
TXN001678,ACC0113,CUST0113,BR010,2023-12-21,18748.16,Payment,Online,Completed,Bill payment
TXN001679,ACC0428,CUST0428,BR004,2022-01-02,22330.66,Refund,Online,Pending,Service fee
TXN001680,ACC0124,CUST0124,BR007,2023-09-13,20632.55,Transfer,Online,Completed,Monthly deposit
TXN001681,ACC0016,CUST0016,BR005,2022-09-05,5185.11,Fee,Online,Completed,ATM withdrawal
TXN001682,ACC0217,CUST0217,BR006,2024-04-05,274.11,Transfer,ATM,Completed,Transfer to savings
TXN001683,ACC0318,CUST0318,BR010,2024-09-06,15884.14,Transfer,Branch,Completed,Interest credit
TXN001684,ACC0016,CUST0016,BR005,2024-08-27,21530.76,Withdrawal,Phone,Completed,Overdraft fee
TXN001685,ACC0318,CUST0318,BR006,2024-10-01,24866.01,Withdrawal,Branch,Completed,Service fee
TXN001686,ACC0279,CUST0279,BR002,2022-06-19,6142.28,Fee,Online,Completed,Loan payment
TXN001687,ACC0310,CUST0310,BR008,2022-03-12,8078.58,Transfer,Branch,Completed,Monthly deposit
TXN001688,ACC0351,CUST0351,BR003,2022-02-27,23389.1,Withdrawal,Phone,Completed,Overdraft fee
TXN001689,ACC0199,CUST0199,BR009,2022-04-10,6337.58,Deposit,Phone,Pending,Service fee
TXN001690,ACC0438,CUST0438,BR003,2022-03-23,7264.26,Withdrawal,Online,Failed,ATM withdrawal
TXN001691,ACC0102,CUST0102,BR008,2024-09-22,6233.58,Withdrawal,Mobile,Completed,Bill payment
TXN001692,ACC0115,CUST0115,BR006,2024-10-07,5726.03,Withdrawal,Online,Completed,Overdraft fee
TXN001693,ACC0289,CUST0289,BR001,2024-06-16,12408.68,Payment,Branch,Completed,Interest credit
TXN001694,ACC0326,CUST0326,BR009,2022-08-06,10471.43,Deposit,Branch,Completed,ATM withdrawal
TXN001695,ACC0045,CUST0045,BR005,2024-01-03,11870.89,Transfer,Mobile,Pending,ATM withdrawal
TXN001696,ACC0013,CUST0013,BR003,2022-06-26,14264.81,Payment,Branch,Completed,Direct deposit
TXN001697,ACC0135,CUST0135,BR008,2022-05-17,24271.93,Payment,Phone,Completed,Loan payment
TXN001698,ACC0104,CUST0104,BR003,2023-09-08,3339.04,Payment,Online,Completed,Monthly deposit
TXN001699,ACC0058,CUST0058,BR009,2023-06-29,14643.47,Deposit,Mobile,Completed,Wire transfer
TXN001700,ACC0411,CUST0411,BR004,2023-01-22,16604.27,Transfer,Mobile,Completed,Direct deposit
TXN001701,ACC0440,CUST0440,BR002,2022-10-27,16680.39,Fee,Mobile,Completed,Direct deposit
TXN001702,ACC0038,CUST0038,BR010,2022-12-04,6184.22,Payment,ATM,Pending,Transfer to savings
TXN001703,ACC0031,CUST0031,BR007,2022-03-29,21768.01,Payment,Online,Completed,Interest credit
TXN001704,ACC0201,CUST0201,BR008,2023-04-06,18717.73,Deposit,Phone,Completed,Transfer to savings
TXN001705,ACC0331,CUST0331,BR003,2023-05-10,14978.48,Withdrawal,Online,Completed,ATM withdrawal
TXN001706,ACC0288,CUST0288,BR002,2022-10-26,19325.22,Deposit,ATM,Completed,Interest credit
TXN001707,ACC0156,CUST0156,BR009,2023-11-01,22983.98,Fee,Branch,Completed,Overdraft fee
TXN001708,ACC0356,CUST0356,BR009,2022-10-09,11738.51,Deposit,Branch,Completed,Overdraft fee
TXN001709,ACC0324,CUST0324,BR002,2023-05-31,15731.74,Interest,ATM,Completed,Interest credit
TXN001710,ACC0465,CUST0465,BR004,2023-01-27,8719.35,Withdrawal,ATM,Completed,Service fee
TXN001711,ACC0307,CUST0307,BR007,2023-01-21,19210.17,Interest,Mobile,Completed,Loan payment
TXN001712,ACC0352,CUST0352,BR006,2023-10-20,5119.57,Transfer,Phone,Completed,Service fee
TXN001713,ACC0327,CUST0327,BR004,2023-02-26,14957.3,Transfer,ATM,Completed,Wire transfer
TXN001714,ACC0192,CUST0192,BR004,2024-03-13,12113.74,Withdrawal,Phone,Completed,Service fee
TXN001715,ACC0311,CUST0311,BR002,2023-06-02,3119.49,Withdrawal,Phone,Completed,Loan payment
TXN001716,ACC0416,CUST0416,BR005,2024-10-10,11374.47,Refund,Phone,Completed,Transfer to savings
TXN001717,ACC0102,CUST0102,BR005,2022-04-15,24539.63,Transfer,Branch,Completed,Transfer to savings
TXN001718,ACC0161,CUST0161,BR002,2022-10-14,4535.81,Withdrawal,Online,Completed,ATM withdrawal
TXN001719,ACC0281,CUST0281,BR009,2023-07-04,3194.28,Deposit,Branch,Pending,Overdraft fee
TXN001720,ACC0031,CUST0031,BR001,2022-08-17,8446.77,Transfer,ATM,Completed,Loan payment
TXN001721,ACC0317,CUST0317,BR010,2023-07-01,23197.01,Withdrawal,Mobile,Completed,Interest credit
TXN001722,ACC0391,CUST0391,BR004,2022-12-18,20144.7,Fee,Mobile,Completed,Bill payment
TXN001723,ACC0047,CUST0047,BR010,2023-07-07,20240.66,Deposit,Mobile,Completed,Wire transfer
TXN001724,ACC0313,CUST0313,BR003,2022-12-22,22941.46,Withdrawal,Online,Completed,Overdraft fee
TXN001725,ACC0441,CUST0441,BR010,2024-03-02,11159.67,Deposit,Online,Completed,Bill payment
TXN001726,ACC0379,CUST0379,BR007,2024-02-18,585.43,Payment,Mobile,Completed,Direct deposit
TXN001727,ACC0176,CUST0176,BR006,2022-02-12,12480.81,Transfer,Branch,Completed,ATM withdrawal
TXN001728,ACC0308,CUST0308,BR007,2022-12-11,19703.87,Deposit,ATM,Completed,Service fee
TXN001729,ACC0461,CUST0461,BR004,2024-02-17,15014.89,Transfer,Online,Completed,ATM withdrawal
TXN001730,ACC0232,CUST0232,BR001,2024-03-07,14295.7,Withdrawal,Online,Completed,Transfer to savings
TXN001731,ACC0046,CUST0046,BR007,2023-06-07,8712.27,Withdrawal,ATM,Completed,Overdraft fee
TXN001732,ACC0331,CUST0331,BR009,2024-12-23,20255.45,Fee,Branch,Completed,ATM withdrawal
TXN001733,ACC0363,CUST0363,BR003,2022-07-09,15390.09,Transfer,ATM,Failed,Wire transfer
TXN001734,ACC0077,CUST0077,BR005,2022-10-18,21463.92,Withdrawal,Mobile,Completed,Direct deposit
TXN001735,ACC0035,CUST0035,BR004,2022-07-08,15527.41,Transfer,Mobile,Completed,Transfer to savings
TXN001736,ACC0459,CUST0459,BR003,2023-04-29,439.37,Refund,Phone,Completed,ATM withdrawal
TXN001737,ACC0138,CUST0138,BR003,2024-12-29,3112.19,Transfer,ATM,Completed,Bill payment
TXN001738,ACC0126,CUST0126,BR001,2023-10-29,21386.63,Payment,Phone,Completed,Monthly deposit
TXN001739,ACC0202,CUST0202,BR003,2022-12-09,1218.13,Deposit,Mobile,Completed,Interest credit
TXN001740,ACC0294,CUST0294,BR005,2024-08-05,6152.27,Deposit,Online,Completed,Overdraft fee
TXN001741,ACC0387,CUST0387,BR001,2022-05-18,24571.58,Deposit,ATM,Completed,Transfer to savings
TXN001742,ACC0282,CUST0282,BR009,2024-04-07,22220.93,Transfer,Phone,Completed,Transfer to savings
TXN001743,ACC0385,CUST0385,BR005,2024-12-08,23422.38,Deposit,Branch,Completed,ATM withdrawal
TXN001744,ACC0308,CUST0308,BR006,2023-09-04,2897.25,Interest,Branch,Completed,Interest credit
TXN001745,ACC0250,CUST0250,BR004,2022-02-02,5397.11,Payment,Mobile,Completed,Bill payment
TXN001746,ACC0333,CUST0333,BR005,2024-03-22,6119.85,Deposit,Mobile,Completed,Transfer to savings
TXN001747,ACC0239,CUST0239,BR008,2024-01-31,22060.76,Transfer,Branch,Completed,Bill payment
TXN001748,ACC0460,CUST0460,BR002,2023-08-29,9357.15,Withdrawal,Branch,Pending,ATM withdrawal
TXN001749,ACC0307,CUST0307,BR005,2023-12-28,20529.14,Transfer,Online,Pending,Wire transfer
TXN001750,ACC0035,CUST0035,BR006,2023-11-10,4845.05,Interest,Mobile,Completed,Direct deposit
TXN001751,ACC0139,CUST0139,BR001,2022-02-20,12742.57,Transfer,ATM,Completed,Overdraft fee
TXN001752,ACC0236,CUST0236,BR006,2023-10-31,7130.33,Deposit,Phone,Pending,Wire transfer
TXN001753,ACC0222,CUST0222,BR009,2022-03-16,16661.34,Transfer,Phone,Failed,Bill payment
TXN001754,ACC0478,CUST0478,BR007,2023-11-08,16518.8,Withdrawal,ATM,Completed,Loan payment
TXN001755,ACC0048,CUST0048,BR010,2024-02-26,6901.24,Deposit,Online,Failed,Loan payment
TXN001756,ACC0215,CUST0215,BR010,2023-02-01,10445.55,Fee,Mobile,Completed,Loan payment
TXN001757,ACC0001,CUST0001,BR002,2022-12-01,21472.43,Withdrawal,Branch,Completed,Bill payment
TXN001758,ACC0474,CUST0474,BR008,2022-08-22,2008.44,Transfer,ATM,Failed,Wire transfer
TXN001759,ACC0490,CUST0490,BR005,2023-11-09,15791.8,Withdrawal,Mobile,Pending,Overdraft fee
TXN001760,ACC0267,CUST0267,BR005,2023-05-18,5662.71,Deposit,Branch,Failed,Service fee
TXN001761,ACC0256,CUST0256,BR007,2022-04-16,23802.99,Withdrawal,ATM,Completed,Loan payment
TXN001762,ACC0433,CUST0433,BR004,2023-05-25,11614.05,Deposit,Online,Completed,Transfer to savings
TXN001763,ACC0381,CUST0381,BR007,2024-05-08,14168.66,Withdrawal,Mobile,Completed,ATM withdrawal
TXN001764,ACC0397,CUST0397,BR006,2022-04-27,10896.23,Fee,Mobile,Failed,Interest credit
TXN001765,ACC0481,CUST0481,BR006,2022-08-31,7707.11,Transfer,Branch,Completed,Loan payment
